batch,chunk_id,sentences_produced,flagged,reason
33,circular_june_24_2026_0,1,False,Accepted
33,nrb_monetary_banking_directive_nrb_directive_fifl_fifth_amendment_2025_41,1,False,Accepted
33,parliament_bill_act_सम्वत्_२०७८_सालको_ऐन_नं_2_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_460,1,True,NLI Score 0.141
33,civil_aviation_authority_of_nepal_act_1996_ne_37,2,False,Accepted
33,sc_verdict_812645ea_31f76d100d38d7852e63d08a83386595_10,1,True,NLI Score 0.107
33,nrb_act_2058_4,2,False,Accepted
33,land_use_act_2019_16,2,False,Accepted
33,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_13_31,1,False,Accepted
33,nepal_erc_electricity_डाउनलोड_17,1,True,NLI Score 0.790
33,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_14_1231,1,True,NLI Score 0.550
33,parliament_bill_act_नेऩार_सयकायको_अथथ_सम्फन्धी_प्रस्तावराई_कामाथन्वमन_गनथ_फनेको_ङ्जवधेमक_प्रस्तावना_नेऩार_सयकायको_आङ्झथथ_656,1,True,NLI Score 0.510
33,nepal_mof_fiscal_policy_डाउनलोड_3_10,2,True,NLI Score 0.023
33,parliament_bill_act_विधेयक_संखययाः_नेपयल_सरकयरको_अर्थ_सम्बन्धी_प्रस्तयिलयई_कयययथन्ियन_गनथ_बनेको_विधेयक_2079_348,2,True,NLI Score 0.597
33,index_39,1,True,NLI Score 0.593
33,parliament_bill_act_सम्वत्_२०७७_सालको_ऐन_नं_6_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_785,3,True,NLI Score 0.436
33,parliament_bill_act_संवत्_२०८३_सालको_ऐन_नं_नेपाल_सरकारको_अर्थसम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्ता_380,1,True,NLI Score 0.797
33,supreme_court_verdict_88be95fd0e5d3c69bb097686cd4a35cd_pdf_a241b0_30,3,True,NLI Score 0.839
33,supreme_court_verdict_c28c5518e376698261ce48ac52cf6b8e_pdf_ad1d38_1,1,False,Accepted
33,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_1810,1,False,Accepted
33,sebon_capital_market_directive_sebon_directive_5e5de3_37,1,True,NLI Score 0.434
33,sebon_capital_market_directive_sebon_directive_5e5de3_26,1,False,Accepted
33,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_7_0,0,True,Duplicate QA Pair
33,notice_june_17_2026_26,1,True,NLI Score 0.692
33,supreme_court_verdict_c28c5518e376698261ce48ac52cf6b8e_pdf_ad1d38_59,1,False,Accepted
33,index_73,1,True,NLI Score 0.447
33,nepal_mof_fiscal_policy_डाउनलोड_4_18,1,True,NLI Score 0.189
33,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_65,1,True,NLI Score 0.039
33,nepal_erc_electricity_डाउनलोड_3ecaac_36,1,True,NLI Score 0.550
33,parliament_bill_act_सम्वत्_२०७६_सालको_ऐन_नं_2_आर्थिक_वर्ि_207६_07७_को_सेवा_र_कार्िको_लार्ि_संघीर्_सञ्चित_कोर्बाट_केही_रक_15,2,False,Accepted
33,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_218,2,True,NLI Score 0.844
33,supreme_court_verdict_precedent_supreme_court_verdict_case_074_wo_0526_68,1,True,NLI Score 0.753
34,local_government_operation_act_2017_ne_205,2,False,Accepted
34,nepal_erc_electricity_डाउनलोड_33,1,False,Accepted
34,supreme_court_verdict_precedent_supreme_court_judgment_precedent_9783ae4_182,1,False,Accepted
34,parliament_bill_act_विधेयक_संखययाः_नेपयल_सरकयरको_अर्थ_सम्बन्धी_प्रस्तयिलयई_कयययथन्ियन_गनथ_बनेको_विधेयक_2079_309,0,True,Duplicate QA Pair
34,nepal_mof_fiscal_policy_डाउनलोड_4_15,1,False,Accepted
34,nepal_erc_electricity_डाउनलोड_3ecaac_16,1,False,Accepted
34,provisional_tax_collection_act_1955_ne_1281,2,False,Accepted
34,nepal_mof_fiscal_budget_directive_nepal_mof_1_31,1,True,NLI Score 0.535
34,index_51,2,True,NLI Score 0.571
34,supreme_court_verdict_precedent_supreme_court_judgment_precedent_9783ae4_225,1,True,NLI Score 0.391
34,supreme_court_verdict_3f09593ec72b475869f1ea02a3377355_pdf_d5b445_3,1,True,NLI Score 0.843
34,index_141,1,False,Accepted
34,parliament_bill_act_विधेमकभा_प्राप्त_सॊशोधन_प्रस्तािहरु_प्रतततनतध_सबा_तनमभािरी_२०७९_को_तनमभ_११४_सॉग_सम्फन्धधत_विधेमकको_न_2_214,2,False,Accepted
34,court_bulletin_annual_report_supreme_court_official_court_holiday_cal_3,1,True,NLI Score 0.636
34,insurance_act_2022_ne_50,2,False,Accepted
34,parliament_bill_act_सम्वत्_२०७६_सालको_ऐन_नं_3_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_570,1,False,Accepted
34,parliament_bill_act_सॊवत्_२०७५_सारको_ऐन_नॊ_अऩयाधफाट_ऩीडडतको_सॊयऺण_सम्फन्धभा_व्मवस्था_गनन_फनेको_ववधेमक_प्रस्तावना्_नेऩारक_72,1,True,NLI Score 0.730
34,parliament_bill_act_सम्वत्_२०७६_सालको_ऐन_नं_3_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_576,1,False,Accepted
34,parliament_bill_act_संवत्_२०८२_सालको_ऐन_नं_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्त_622,2,True,NLI Score 0.145
34,value_added_tax_act_1996_ne_163,2,False,Accepted
34,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_1683,1,False,Accepted
34,nepal_mof_fiscal_policy_डाउनलोड_1_60,1,False,Accepted
34,supreme_court_verdict_88be95fd0e5d3c69bb097686cd4a35cd_pdf_a241b0_82,1,False,Accepted
34,nepal_mof_fiscal_policy_डाउनलोड_1_33,1,True,NLI Score 0.583
34,land_acquisition_act_1977_ne_68,2,False,Accepted
34,nepal_mof_fiscal_policy_डाउनलोड_2_17,1,True,NLI Score 0.698
34,muluki_criminal_procedure_code_2017_ne_62,2,False,Accepted
34,parliament_bill_act_संवत्_२०८३_सालको_ऐन_नं_नेपाल_सरकारको_अर्थसम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्ता_1042,1,False,Accepted
34,parliament_bill_act_संवत्_२०८३_सालको_ऐन_नं_नेपाल_सरकारको_अर्थसम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्ता_768,2,False,Accepted
34,financial_act_2025_ne_367,2,False,Accepted
34,rapti_dun_development_area_land_sale_and_distribution_management_act_1967_ne_20,2,False,Accepted
34,supreme_court_verdict_c28c5518e376698261ce48ac52cf6b8e_pdf_ad1d38_164,2,False,Accepted
34,parliament_bill_act_विधेयक_संखययाः_नेपयल_सरकयरको_अर्थ_सम्बन्धी_प्रस्तयिलयई_कयययथन्ियन_गनथ_बनेको_विधेयक_2079_242,1,False,Accepted
34,sebon_capital_market_directive_sebon_directive_5e5de3_27,1,True,NLI Score 0.033
34,nepal_mof_fiscal_policy_डाउनलोड_4_36,3,True,NLI Score 0.266
34,index_106,1,False,Accepted
34,index_121,1,True,NLI Score 0.518
34,parliament_bill_act_सम्वत्_२०७६_सालको_ऐन_नं_७_जीवनाशक_ववषादी_व्यवस्थापन_सम्बन्धमा_व्यवस्था_गनन_बनेको_ववधेयक_प्रस्तावना_ज_69,2,True,NLI Score 0.455
34,parliament_bill_act_सम्वत्_२०७५_सालको_ऐन_नं_२८_केही_नेपाल_ऐनलाई_संशोधन_गनन_बनेको_ववधेयक_प्रस्तावनााः_प्रचललत_नेपाल_ऐनमा_182,1,True,NLI Score 0.619
34,supreme_court_verdict_precedent_supreme_court_judgment_precedent_9783ae4_189,1,True,NLI Score 0.018
34,supreme_court_verdict_65dc7e7e85d8e91ded92058847cec91c_pdf_e854a5_91,1,True,NLI Score 0.767
34,parliament_bill_act_विधेयकमा_संशोधनको_वििरण_प्रतितनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधि_विधेयकको_नामः_तनमााणमु_329,5,True,NLI Score 0.240
34,supreme_court_verdict_precedent_supreme_court_verdict_case_wo_88,2,True,NLI Score 0.181
34,parliament_bill_act_संवत्_२०७६_सालको_ऐन_नं_ववज्ञापन_ननयमन_गने_सम्बन्धमा_व्यवस्था_गनन_बनेको_ववधेयक_प्रस्तावना_वस्तु_वा_से_7,1,True,NLI Score 0.608
34,circular_april_5_2026_2,2,True,NLI Score 0.099
34,parliament_bill_act_संवत्_२०७९_सालको_ऐन_नं_nf_s_jf_cfof_u_dagwl_sfg_gfnfo_zf_wg_psls_0f_ug_ag_sf_ljw_os_k_tfjgfm_ª_3lo_38,1,True,NLI Score 0.669
34,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_2605,2,True,NLI Score 0.830
34,parliament_bill_act_पशु_स्वास््य_तथा_पशु_सेवा_व्यवसायी_परिषद्_सम्बन्धमा_व्यवस्था_गर्न_बर्ेको_ववधेयक_प्रस्तावर्ा_प्रचलित_30,1,True,NLI Score 0.529
34,high_court_appellate_verdict_supreme_court_verdict_b79649_1,1,True,NLI Score 0.006
34,parliament_bill_act_विधेयक_संखययाः_नेपयल_सरकयरको_अर्थ_सम्बन्धी_प्रस्तयिलयई_कयययथन्ियन_गनथ_बनेको_विधेयक_2079_373,1,True,NLI Score 0.829
35,sebon_capital_market_directive_sebon_directive_nepali_bf699f_10,2,False,Accepted
35,supreme_court_verdict_c28c5518e376698261ce48ac52cf6b8e_pdf_ad1d38_22,1,False,Accepted
35,sc_verdict_2815284e_d57f1efa934ada7bdb31893bf2087bf8_8,1,True,NLI Score 0.704
35,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७9_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_3_174,2,False,Accepted
35,parliament_bill_act_सॊवत्_२०७५_सारको_ऐन_नॊ_फारफाङ्झरका_सम्फन्धी_कानूनराई_सॊशोधन_य_एकीकयण_गनन_फनेको_ङ्जवधेमक_प्रस्तावना_फ_163,1,False,Accepted
35,parliament_bill_act_विधेमकभा_प्राप्त_सॊशोधन_प्रस्तािहरु_प्रतततनतध_सबा_तनमभािरी_२०७९_को_तनमभ_११४_सॉग_सम्फन्धधत_विधेमकको_न_21,0,True,Duplicate QA Pair
35,nepal_erc_electricity_डाउनलोड_3ecaac_55,2,True,NLI Score 0.416
35,nepal_erc_electricity_डाउनलोड_f2a78a_7,1,False,Accepted
35,parliament_bill_act_विधेयक_संखययाः_नेपयल_सरकयरको_अर्थ_सम्बन्धी_प्रस्तयिलयई_कयययथन्ियन_गनथ_बनेको_विधेयक_2079_386,1,False,Accepted
35,circular_march_17_2026_22,1,False,Accepted
35,nepal_mof_fiscal_policy_डाउनलोड_2_81,5,True,NLI Score 0.402
35,nepal_mof_fiscal_policy_डाउनलोड_61,3,True,NLI Score 0.690
35,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_सूचनाहरूको_एकीकृत_वििरण_प्रतततनतध_सभा_तनयमािली_२०८३_को_तनयम_११४_सँग_सम्बन्धध_245,1,False,Accepted
35,high_court_appellate_verdict_supreme_court_verdict_case_8_wf_2_109,1,True,NLI Score 0.720
35,supreme_court_verdict_precedent_supreme_court_judgment_precedent_f9b31fb_30,1,True,NLI Score 0.132
35,parliament_bill_act_संवत्_२०७९_सालको_ऐन_नं_nf_s_jf_cfof_u_dagwl_sfg_gfnfo_zf_wg_psls_0f_ug_ag_sf_ljw_os_k_tfjgfm_ª_3lo_20,1,True,NLI Score 0.231
35,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_4_9,1,True,NLI Score 0.402
35,parliament_bill_act_संवत्_२०७५_सालको_ऐन_नं_k_b_z_nf_s_jf_cfof_usf_u7g_sfd_st_jo_clwsf_dagwl_cfwf_dfkb08_lgwf_0f_ug_ag_sf_29,4,True,NLI Score 0.063
35,act_relating_to_rights_of_persons_with_disabilities_2017_15,2,False,Accepted
35,parliament_bill_act_संवत्_२०83_सालको_ऐन_नं_सहकारी_ऐन_2074_लाई_संशोधन_गनन_बनेको_ववधेयक_प्रस्तावना_सहकारी_ऐन_२०७४_लाई_संशो_14,2,False,Accepted
35,nrb_monetary_banking_directive_nrb_foreign_exchange_notice_on_cryptocur_0,2,True,NLI Score 0.027
35,nrb_bank_supervision_016_march_3_2026_2,1,False,Accepted
35,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७५_को_तनयम_११३_सँग_सम्बन्धधत_विधेयकको_न_61,2,False,Accepted
35,index_89,1,True,NLI Score 0.664
35,nepal_erc_electricity_डाउनलोड_15,1,True,NLI Score 0.719
35,nepal_erc_electricity_डाउनलोड_3ecaac_31,1,True,NLI Score 0.065
35,court_bulletin_annual_report_supreme_court_official_court_holiday_cal_5,1,False,Accepted
35,nrb_monetary_banking_directive_nrb_directive_fifl_fifth_amendment_2025_7,1,True,NLI Score 0.040
35,standard_weights_and_measures_act_1968_ne_94,2,False,Accepted
35,supreme_court_verdict_precedent_supreme_court_judgment_precedent_9783ae4_45,1,False,Accepted
35,parliament_bill_act_बीमा_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_बीमा_प्रणाली_तथा_बीमा_व्यिसायलाई_258,1,False,Accepted
35,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_9_37,2,False,Accepted
35,supreme_court_verdict_f31066bd33efa27ce6db72727a8492a8_pdf_0abb04_21,1,False,Accepted
35,nepal_erc_electricity_डाउनलोड_29798f_1,1,False,Accepted
35,notice_june_17_2026_96,1,True,NLI Score 0.832
35,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_1869,1,True,NLI Score 0.679
35,nrb_bank_supervision_014_march_17_2026_1,1,True,NLI Score 0.734
35,nepal_erc_electricity_डाउनलोड_4,1,True,NLI Score 0.598
35,nepal_mof_fiscal_policy_डाउनलोड_3_30,1,True,NLI Score 0.689
35,notice_june_17_2026_91,4,True,NLI Score 0.008
35,parliament_bill_act_संवत्_2079_सालको_ऐन_नं_तथ्याङ्क_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_ववधेयक_प्रस्तावना_तथ्याङ_55,2,True,NLI Score 0.292
35,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७५_को_तनयम_११३_सँग_सम्बन्धधत_विधेयकको_न_157,2,True,NLI Score 0.549
35,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७9_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_45,1,False,Accepted
35,supreme_court_verdict_c28c5518e376698261ce48ac52cf6b8e_pdf_ad1d38_123,1,True,NLI Score 0.066
35,parliament_bill_act_संवत्_२०८३_सालको_ऐन_नं_नेपाल_सरकारको_अर्थसम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्ता_766,1,True,NLI Score 0.496
35,notice_june_17_2026_89,2,True,NLI Score 0.301
35,nepal_mof_fiscal_policy_डाउनलोड_56,1,False,Accepted
35,parliament_bill_act_सम्वत्_२०७७_सालको_ऐन_नं_6_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_115,2,True,NLI Score 0.234
35,parliament_bill_act_सम्वत्_२०७७_सालको_ऐन_नं_6_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_162,1,True,NLI Score 0.089
35,nepal_erc_electricity_डाउनलोड_3ecaac_37,1,True,NLI Score 0.501
36,nepal_mof_fiscal_policy_डाउनलोड_33,1,True,NLI Score 0.714
36,parliament_bill_act_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्तावना_नेपाल_सरकारको_आर्र_423,2,False,Accepted
36,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_144,1,False,Accepted
36,parliament_bill_act_संवत्_२०८३_सालको_ऐन_नं_नेपाल_सरकारको_अर्थसम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्ता_381,1,False,Accepted
36,notice_june_17_2026_123,1,False,Accepted
36,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_987,1,True,NLI Score 0.491
36,supreme_court_verdict_624c6485e6143e8ab0f51078569c65e9_pdf_f7efc8_114,1,True,NLI Score 0.032
36,parliament_bill_act_सम्वत्_२०७६_सालको_ऐन_नं_७_जीवनाशक_ववषादी_व्यवस्थापन_सम्बन्धमा_व्यवस्था_गनन_बनेको_ववधेयक_प्रस्तावना_ज_50,1,True,NLI Score 0.610
36,parliament_bill_act_बीमा_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_बीमा_प्रणाली_तथा_बीमा_व्यिसायलाई_149,2,True,NLI Score 0.736
36,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_700,1,False,Accepted
36,parliament_bill_act_संवत्_२०८१_सालको_ऐन_नं_नेपाल_ववश्_वववद्यालयका_सम्बन्धमा_व्यवस्था_गनन_बनेको_ववधेयक_प्रस्तावना_उच्च_शि_76,1,False,Accepted
36,water_supply_and_sanitation_act_2022_ne_40,2,False,Accepted
36,parliament_bill_act_बीमा_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_बीमा_प्रणाली_तथा_बीमा_व्यिसायलाई_327,1,False,Accepted
36,parliament_bill_act_विधेमकभा_प्राप्त_सॊशोधन_प्रस्तािहरु_प्रतततनतध_सबा_तनमभािरी_२०७९_को_तनमभ_११४_सॉग_सम्फन्धधत_विधेमकको_न_2_799,2,False,Accepted
36,parliament_bill_act_नेऩार_सयकायको_अथथ_सम्फन्धी_प्रस्तावराई_कामाथन्वमन_गनथ_फनेको_ङ्जवधेमक_प्रस्तावना_नेऩार_सयकायको_आङ्झथथ_67,2,False,Accepted
36,notice_june_17_2026_108,1,True,NLI Score 0.023
36,supreme_court_verdict_88be95fd0e5d3c69bb097686cd4a35cd_pdf_a241b0_169,1,True,NLI Score 0.005
36,nepal_mof_fiscal_policy_डाउनलोड_3_6,1,True,NLI Score 0.004
36,parliament_bill_act_सॊवत्_२०७५_सारको_ऐन_नॊ_अऩयाधफाट_ऩीडडतको_सॊयऺण_सम्फन्धभा_व्मवस्था_गनन_फनेको_ववधेमक_प्रस्तावना्_नेऩारक_75,1,False,Accepted
36,parliament_bill_act_सम्वत्_२०७६_सालको_ऐन_नं_6_भूउपयोगको_सम्बन्धमा_व्यवस्था_गनन_बनेको_ववधेयक_प्रस्तावना_भूममको_वगीकरण_समु_9,1,False,Accepted
36,parliament_bill_act_विधेमकभा_प्राप्त_सॊशोधन_प्रस्तािहरु_प्रतततनतध_सबा_तनमभािरी_२०७९_को_तनमभ_११४_सॉग_सम्फन्धधत_विधेमकको_न_2_755,2,True,NLI Score 0.444
36,supreme_court_verdict_a30b665e2e4f6225499219d6755a498f_pdf_1c1cf4_5,1,True,NLI Score 0.062
36,muluki_criminal_procedure_code_2017_ne_573,2,False,Accepted
36,circular_march_17_2026_21,1,True,NLI Score 0.400
36,sebon_capital_market_directive_sebon_directive_nepali_d133e7_0,1,False,Accepted
36,supreme_court_verdict_c28c5518e376698261ce48ac52cf6b8e_pdf_ad1d38_182,2,True,NLI Score 0.277
36,nrb_monetary_banking_directive_nrb_directive_fifl_fifth_amendment_2025_42,1,True,NLI Score 0.001
36,parliament_bill_act_सम्वत_२०७५_सालको_ऐन_नं_३६_लेखापरीक्षण_सम्बन्धमा_व्यवस्था_गनन_बनेको_ववधेयक_प्रस्तावना_लेखापरीक्षण_सम्_22,1,True,NLI Score 0.567
36,sebon_capital_market_directive_sebon_directive_nepali_9c7042_3,1,True,NLI Score 0.271
36,parliament_bill_act_संवत्_२०७६_सालको_ऐन_नं_१५_भूमि_सम्बन्धी_ऐन_२०२१_लाई_संशोधन_गनन_बनेको_ववधेयक_प्रस्तावना_भूमि_सम्बन्धी_25,1,False,Accepted
36,nepal_mof_fiscal_policy_डाउनलोड_2_79,1,True,NLI Score 0.843
36,supreme_court_verdict_precedent_supreme_court_judgment_precedent_5d999ef_60,2,True,NLI Score 0.059
36,supreme_court_verdict_precedent_supreme_court_verdict_case_080_wo_0_102,2,True,NLI Score 0.800
36,sebon_capital_market_directive_sebon_directive_nepali_ef8ff2_3,1,False,Accepted
36,parliament_bill_act_विधेयकमा_संशोधनको_वििरण_प्रतितनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधि_विधेयकको_नामः_तनमााणमु_133,1,False,Accepted
36,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_3_257,3,True,NLI Score 0.578
36,provisional_tax_collection_act_1955_ne_1908,2,False,Accepted
36,parliament_bill_act_विधेयकमा_संशोधनको_वििरण_प्रतितनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधि_विधेयकको_नामः_तनमााणमु_79,2,True,NLI Score 0.450
36,parliament_bill_act_सम्वत्_२०७६_सालको_ऐन_नं_3_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_21,1,True,NLI Score 0.621
36,law_commission_act_rule_www_lawcomission_gov_np_कानूनी_सूक्तिहरू_ल्याटिन_अंग्रेजी_तथा_नेपाली_legal_maxims_1394,2,False,Accepted
36,supreme_court_verdict_precedent_supreme_court_verdict_case_074_wo_0526_69,1,True,NLI Score 0.717
36,parliament_bill_act_सम्वत्_२०७७_सालको_ऐन_नं_6_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_213,1,True,NLI Score 0.805
36,notice_june_17_2026_47,2,True,NLI Score 0.759
36,nepal_erc_electricity_डाउनलोड_3ecaac_28,2,True,NLI Score 0.754
36,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_270,1,False,Accepted
36,notice_june_17_2026_24,1,True,NLI Score 0.738
36,parliament_bill_act_संवत्_२०८३_सालको_ऐन_नं_नेपाल_सरकारको_अर्थसम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्ता_52,1,False,Accepted
36,parliament_bill_act_विधेमकभा_प्राप्त_सॊशोधन_प्रस्तािहरु_प्रतततनतध_सबा_तनमभािरी_२०७९_को_तनमभ_११४_सॉग_सम्फन्धधत_विधेमकको_न_2_160,1,True,NLI Score 0.478
36,index_140,1,True,NLI Score 0.710
36,parliament_bill_act_सम्वत्_२०७५_सालको_ऐन_नं_29_नेपालको_संववधान_अनुकूल_बनाउन_केही_नेपाल_ऐनलाई_संशोधन_गनन_बनेको_ववधेयक_प्र_47,1,True,NLI Score 0.756
37,parliament_bill_act_विधेयक_संखययाः_नेपयल_सरकयरको_अर्थ_सम्बन्धी_प्रस्तयिलयई_कयययथन्ियन_गनथ_बनेको_विधेयक_2079_267,1,True,NLI Score 0.453
37,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_13_231,1,True,NLI Score 0.677
37,notice_june_17_2026_7,1,True,NLI Score 0.496
37,supreme_court_verdict_c28c5518e376698261ce48ac52cf6b8e_pdf_ad1d38_37,1,True,NLI Score 0.779
37,notice_june_17_2026_50,1,True,NLI Score 0.249
37,parliament_bill_act_संवत्_२०८१_सालको_ऐन_नं_सुरक्षण_मुद्रण_सम्बन्धमा_व्यवस्था_गनन_बनेको_ववधेयक_प्रस्तावना_सुरक्षण_मुद्रण_38,2,True,NLI Score 0.456
37,parliament_bill_act_नेऩार_सयकायको_अथथ_सम्फन्धी_प्रस्तावराई_कामाथन्वमन_गनथ_फनेको_ङ्जवधेमक_प्रस्तावना_नेऩार_सयकायको_आङ्झथथ_1210,2,False,Accepted
37,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_565,2,False,Accepted
37,nepal_mof_fiscal_policy_डाउनलोड_4_49,1,True,NLI Score 0.181
37,assets_money_laundering_prevention_act_2008_ne_372,0,True,Duplicate QA Pair
37,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_6_94,1,False,Accepted
